Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
fme-geos.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
fmfi.no,Federal agency,Fylkesmannen I Finnmark,Vadsø,Finnmark,Vadsø,Norway,967311014,6100 - Stats- og trygdeforvaltningen
fmhe.no,Federal agency,Fylkesmannen I Hedmark,Hamar,Hedmark,Hamar,Norway,974761645,6100 - Stats- og trygdeforvaltningen
fmho.no,Federal agency,Fylkesmannen I Hordaland,Bergen,Hordaland,Bergen,Norway,974760665,6100 - Stats- og trygdeforvaltningen
fmkn.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
fmmr.no,Federal agency,Fylkesmannen I Møre og Romsdal,Molde,Møre og Romsdal,Molde,Norway,974764067,6100 - Stats- og trygdeforvaltningen
fm-nas.no,Federal agency,Fylkesmannen I Oppland,Lillehammer,Oppland,Lillehammer,Norway,970350934,6100 - Stats- og trygdeforvaltningen
fm-nett.no,Federal agency,Fylkesmannen I Sogn og Fjordane,Leikanger,Sogn og Fjordane,Leikanger,Norway,974763907,6100 - Stats- og trygdeforvaltningen
fmno.no,Federal agency,Fylkesmannen I Nordland,Bodø,Nordland,Bodø,Norway,974764687,6100 - Stats- og trygdeforvaltningen
fmnt.no,Federal agency,Fylkesmannen I Vest-Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,974762994,6100 - Stats- og trygdeforvaltningen
fmoa.no,Federal agency,Fylkesmannen I Oslo og Akershus,Oslo,Oslo,Oslo,Norway,974761319,6100 - Stats- og trygdeforvaltningen
fmop.no,Federal agency,Fylkesmannen I Vest-Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,974762994,6100 - Stats- og trygdeforvaltningen
fmopnett.no,Federal agency,Fylkesmannen I Oppland,Lillehammer,Oppland,Lillehammer,Norway,970350934,6100 - Stats- og trygdeforvaltningen
fmos.no,Federal agency,Fylkesmannen I Østfold,Moss,Østfold,Moss,Norway,974760460,6100 - Stats- og trygdeforvaltningen
fmpa.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
fmro.no,Federal agency,Fylkesmannen I Rogaland,Stavanger,Rogaland,Stavanger,Norway,974763230,6100 - Stats- og trygdeforvaltningen
fmsf.no,Federal agency,Fylkesmannen I Sogn og Fjordane,Leikanger,Sogn og Fjordane,Leikanger,Norway,974763907,6100 - Stats- og trygdeforvaltningen
fmst.no,Federal agency,Fylkesmannen I Sør-Trøndelag,Trondheim,Sør-Trøndelag,Trondheim,Norway,974764350,6100 - Stats- og trygdeforvaltningen
fmte.no,Federal agency,Fylkesmannen I Vest-Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,974762994,6100 - Stats- og trygdeforvaltningen
fmtr.no,Federal agency,Fylkesmannen I Troms,Tromsø,Troms,Tromsø,Norway,974772124,6100 - Stats- og trygdeforvaltningen
fmus.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
fmva.no,Federal agency,Fylkesmannen I Vest-Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,974762994,6100 - Stats- og trygdeforvaltningen
fmve.no,Federal agency,Fylkesmannen I Vestfold,Tønsberg,Vestfold,Tønsberg,Norway,974762501,6100 - Stats- og trygdeforvaltningen
fmaa.no,Federal agency,Fylkesmannen I Aust-Agder,Arendal,Aust-Agder,Arendal,Norway,874762822,6100 - Stats- og trygdeforvaltningen
fokus-setermoen.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
folkedansen.no,Federal agency,Norsk Folkemuseum,Oslo,Oslo,Oslo,Norway,970010815,6100 - Stats- og trygdeforvaltningen
folkehelsa.no,Federal agency,Nasjonalt Folkehelseinstitutt,Oslo,Oslo,Oslo,Norway,983744516,6100 - Stats- og trygdeforvaltningen
folkehelseinstituttet.no,Federal agency,Nasjonalt Folkehelseinstitutt,Oslo,Oslo,Oslo,Norway,983744516,6100 - Stats- og trygdeforvaltningen
folkehelsesenteret.no,Federal agency,Høgskolen I Bergen,Bergen,Hordaland,Bergen,Norway,974652366,6100 - Stats- og trygdeforvaltningen
folkehelsestien.no,Federal agency,Høgskolen I Hedmark,Elverum,Hedmark,Elverum,Norway,974251760,6100 - Stats- og trygdeforvaltningen
folkekyrkja.no,Federal agency,Kirkerådet,Oslo,Oslo,Oslo,Norway,970550259,6100 - Stats- og trygdeforvaltningen
folkemuseet.no,Federal agency,Norsk Folkemuseum,Oslo,Oslo,Oslo,Norway,970010815,6100 - Stats- og trygdeforvaltningen
folkeregisteret.no,Federal agency,Skatt Øst,Oslo,Oslo,Oslo,Norway,991733043,6100 - Stats- og trygdeforvaltningen
folkestyre2014.no,Federal agency,Riksteatret,Oslo,Oslo,Oslo,Norway,974907550,6100 - Stats- og trygdeforvaltningen
folketrygdfondet.no,Federal agency,Folketrygdfondet,Oslo,Oslo,Oslo,Norway,971525061,6100 - Stats- og trygdeforvaltningen
fondforlydogbilde.no,Federal agency,Norsk Kulturråd,Oslo,Oslo,Oslo,Norway,971527412,6100 - Stats- og trygdeforvaltningen
foodsafety.no,Federal agency,Veterinærinstituttet,Oslo,Oslo,Oslo,Norway,970955623,6100 - Stats- og trygdeforvaltningen
forbrukarportalen.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukarradet.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukereuropa.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerinfo.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerjuss.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerkunnskap.no,Federal agency,Statens Institutt For Forbruksforskning Sifo,Oslo,Oslo,Oslo,Norway,971036885,6100 - Stats- og trygdeforvaltningen
forbrukerombudet.no,Federal agency,Forbrukerombudet,Oslo,Oslo,Oslo,Norway,974761335,6100 - Stats- og trygdeforvaltningen
forbrukerportalen.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerradet.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerrapporten.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerrett.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerraadet.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukerstrom.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbrukertest.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
forbruksforskning.no,Federal agency,Statens Institutt For Forbruksforskning Sifo,Oslo,Oslo,Oslo,Norway,971036885,6100 - Stats- og trygdeforvaltningen
fordelingsutvalet.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
fordelingsutvalget.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
fordlingsutvalet.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
foreldrenettet.no,Federal agency,Kunnskapsdepartementet,Oslo,Oslo,Oslo,Norway,872417842,6100 - Stats- og trygdeforvaltningen
foreldrepraten.no,Federal agency,"Barne-, Likestillings- og Inkluderingsdepartementet",Oslo,Oslo,Oslo,Norway,972417793,6100 - Stats- og trygdeforvaltningen
foreldretinget.no,Federal agency,Foreldreutvalget For Grunnopplæring,Oslo,Oslo,Oslo,Norway,989628011,6100 - Stats- og trygdeforvaltningen
foreldreutvalgeneinorge.no,Federal agency,Foreldreutvalget For Grunnopplæring,Oslo,Oslo,Oslo,Norway,989628011,6100 - Stats- og trygdeforvaltningen
foreldreutvalgetforbarnehager.no,Federal agency,Foreldreutvalget For Grunnopplæring,Oslo,Oslo,Oslo,Norway,989628011,6100 - Stats- og trygdeforvaltningen
foreldreutvalgetforgrunnopplaringen.no,Federal agency,Foreldreutvalget For Grunnopplæring,Oslo,Oslo,Oslo,Norway,989628011,6100 - Stats- og trygdeforvaltningen
forenklingsforslag.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
forenklingsforum.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
forenklingsinnspill.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
forenklingskanalen.no,Federal agency,Nærings- og Fiskeridepartementet,Oslo,Oslo,Oslo,Norway,912660680,6100 - Stats- og trygdeforvaltningen
forenklingsportalen.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
forensic.no,Federal agency,Helse Bergen Hf,Bergen,Hordaland,Bergen,Norway,983974724,6100 - Stats- og trygdeforvaltningen
foretaksregister.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
foretaksregisteret.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
forfatterstudietitromso.no,Federal agency,Universitetet I Tromsø - Norges Arktiske Universitet,Tromsø,Troms,Tromsø,Norway,970422528,6100 - Stats- og trygdeforvaltningen
forgiftning.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
forgiftninger.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
forkurs.no,Federal agency,Høgskolen I Narvik,Narvik,Nordland,Narvik,Norway,970921885,6100 - Stats- og trygdeforvaltningen
forkurset.no,Federal agency,Høgskolen I Østfold,Halden,Østfold,Halden,Norway,971567376,6100 - Stats- og trygdeforvaltningen
fornybar.no,Federal agency,Enova Sf,Trondheim,Sør-Trøndelag,Trondheim,Norway,983609155,6100 - Stats- og trygdeforvaltningen
fornybarenorge.no,Federal agency,Olje- og Energidepartementet,Oslo,Oslo,Oslo,Norway,977161630,6100 - Stats- og trygdeforvaltningen
forskerblogg.no,Federal agency,Norges Handelshøyskole,Bergen,Hordaland,Bergen,Norway,974789523,6100 - Stats- og trygdeforvaltningen
forskingseier.no,Federal agency,Høgskulen I Sogn og Fjordane,Sogndal,Sogn og Fjordane,Sogndal,Norway,974246724,6100 - Stats- og trygdeforvaltningen
forskingsradet.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskning.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskningsarkivet.no,Federal agency,Arkivverket,Oslo,Oslo,Oslo,Norway,961181399,6100 - Stats- og trygdeforvaltningen
forskningsbarometer.no,Federal agency,Kunnskapsdepartementet,Oslo,Oslo,Oslo,Norway,872417842,6100 - Stats- og trygdeforvaltningen
forskningsbarometeret.no,Federal agency,Kunnskapsdepartementet,Oslo,Oslo,Oslo,Norway,872417842,6100 - Stats- og trygdeforvaltningen
forskningsdageneagder.no,Federal agency,Universitetet I Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,970546200,6100 - Stats- og trygdeforvaltningen
forskningsdagenebergen.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
forskningsdata.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
forskningsier.no,Federal agency,Høgskulen I Sogn og Fjordane,Sogndal,Sogn og Fjordane,Sogndal,Norway,974246724,6100 - Stats- og trygdeforvaltningen
forskningspolitikk.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskningsprogram.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskningspuls.no,Federal agency,Nasjonalt Kunnskapssenter For Helsetjenesten,Oslo,Oslo,Oslo,Norway,986303537,6100 - Stats- og trygdeforvaltningen
forskningsradet.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskningsraadet.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskningsstrategi.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
forskrivningsstotte.no,Federal agency,Statens Legemiddelverk,Oslo,Oslo,Oslo,Norway,974761122,6100 - Stats- og trygdeforvaltningen
forstegangsledelse.no,Federal agency,Høgskolen I Molde,Molde,Møre og Romsdal,Molde,Norway,971555483,6100 - Stats- og trygdeforvaltningen
forsvaret.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
forsvaretsmusikk.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
forsvaretssanitetsskole.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
forsvarsbygg.no,Federal agency,Forsvarsbygg,Oslo,Oslo,Oslo,Norway,975950662,6100 - Stats- og trygdeforvaltningen
forsvarsdep.no,Federal agency,Forsvarsdepartementet,Oslo,Oslo,Oslo,Norway,972417823,6100 - Stats- og trygdeforvaltningen
forsvarsdepartementet.no,Federal agency,Forsvarsdepartementet,Oslo,Oslo,Oslo,Norway,972417823,6100 - Stats- og trygdeforvaltningen
forsvarsdialog.no,Federal agency,Forsvarsdepartementet,Oslo,Oslo,Oslo,Norway,972417823,6100 - Stats- og trygdeforvaltningen
forsvarsetikk.no,Federal agency,Forsvarsdepartementet,Oslo,Oslo,Oslo,Norway,972417823,6100 - Stats- og trygdeforvaltningen
fortellingeromhenne.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
fortellingeromkystnorge.no,Federal agency,Riksantikvaren,Oslo,Oslo,Oslo,Norway,974760819,6100 - Stats- og trygdeforvaltningen
forurensing.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
forurensning.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
forurensningsdirektoratet.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
forurensningstilsynet.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
forvaltningsplaner.no,Federal agency,Forsvarsbygg,Oslo,Oslo,Oslo,Norway,975950662,6100 - Stats- og trygdeforvaltningen
fosterheim.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
fosterhjem.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
fotonettverk-rogaland.no,Federal agency,Arkivverket,Oslo,Oslo,Oslo,Norway,961181399,6100 - Stats- og trygdeforvaltningen
fousam.no,Federal agency,Høgskolen Stord/Haugesund,Stord,Hordaland,Stord,Norway,970889906,6100 - Stats- og trygdeforvaltningen
fportalen.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
framandspraksenteret.no,Federal agency,Høgskolen I Østfold,Halden,Østfold,Halden,Norway,971567376,6100 - Stats- og trygdeforvaltningen
framnorge.no,Federal agency,Innovasjon Norge,Oslo,Oslo,Oslo,Norway,986399445,3900 - Statlige låneinstitutter mv.
framtidaslokalsjukehus.no,Federal agency,Helse Vest Rhf,Stavanger,Rogaland,Stavanger,Norway,983658725,6100 - Stats- og trygdeforvaltningen
framtidensbyer.no,Federal agency,Klima- og Miljødepartementet,Oslo,Oslo,Oslo,Norway,972417882,6100 - Stats- og trygdeforvaltningen
fredrikstadfestning.no,Federal agency,Forsvarsbygg,Oslo,Oslo,Oslo,Norway,975950662,6100 - Stats- og trygdeforvaltningen
fredriksvernverft.no,Federal agency,Forsvarsbygg,Oslo,Oslo,Oslo,Norway,975950662,6100 - Stats- og trygdeforvaltningen
fredskorpset.no,Federal agency,Fredskorpset,Oslo,Oslo,Oslo,Norway,981965132,6100 - Stats- og trygdeforvaltningen
frekvensportal.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
frekvensportalen.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
fremmedspraksenteret.no,Federal agency,Høgskolen I Østfold,Halden,Østfold,Halden,Norway,971567376,6100 - Stats- og trygdeforvaltningen
fremragende-forskning.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
freskbris.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
frihandelsavtaler.no,Federal agency,Nærings- og Fiskeridepartementet,Oslo,Oslo,Oslo,Norway,912660680,6100 - Stats- og trygdeforvaltningen
friluftsliviskolen.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
fri-nett.no,Federal agency,Fylkesmannen I Hedmark,Hamar,Hedmark,Hamar,Norway,974761645,6100 - Stats- og trygdeforvaltningen
frisc.no,Federal agency,Høgskolen I Gjøvik,Gjøvik,Oppland,Gjøvik,Norway,970937668,6100 - Stats- og trygdeforvaltningen
friskfaktorer.no,Federal agency,Statens Arbeidsmiljøinstitutt,Oslo,Oslo,Oslo,Norway,874761222,6100 - Stats- og trygdeforvaltningen
fristedet.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
frittsykehusvalg.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
frivillig.no,Federal agency,Kulturdepartementet,Oslo,Oslo,Oslo,Norway,972417866,6100 - Stats- og trygdeforvaltningen
frivillighetsregisteret.no,Federal agency,Lotteri- og Stiftelsestilsynet,Førde,Sogn og Fjordane,Førde,Norway,982391490,6100 - Stats- og trygdeforvaltningen
froavl.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
frohvelv.no,Federal agency,Landbruks- og Matdepartementet,Oslo,Oslo,Oslo,Norway,972417874,6100 - Stats- og trygdeforvaltningen
frontiers2016.no,Federal agency,Norges Handelshøyskole,Bergen,Hordaland,Bergen,Norway,974789523,6100 - Stats- og trygdeforvaltningen
frostating.no,Federal agency,Domstolene I Norge,Trondheim,Sør-Trøndelag,Trondheim,Norway,984195796,6100 - Stats- og trygdeforvaltningen
fsat.no,Federal agency,Universitetet I Oslo,Oslo,Oslo,Oslo,Norway,971035854,6100 - Stats- og trygdeforvaltningen
fsmk.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
fs-rust.no,Federal agency,Universitetet I Oslo,Oslo,Oslo,Oslo,Norway,971035854,6100 - Stats- og trygdeforvaltningen
fsweb.no,Federal agency,Universitetet I Oslo,Oslo,Oslo,Oslo,Norway,971035854,6100 - Stats- og trygdeforvaltningen
ftd.no,Federal agency,Arbeidstilsynet,Trondheim,Sør-Trøndelag,Trondheim,Norway,974761211,6100 - Stats- og trygdeforvaltningen
ftf.no,Federal agency,Folketrygdfondet,Oslo,Oslo,Oslo,Norway,971525061,6100 - Stats- og trygdeforvaltningen
fubhg.no,Federal agency,Foreldreutvalget For Grunnopplæring,Oslo,Oslo,Oslo,Norway,989628011,6100 - Stats- og trygdeforvaltningen
fug.no,Federal agency,Kunnskapsdepartementet,Oslo,Oslo,Oslo,Norway,872417842,6100 - Stats- og trygdeforvaltningen
fuge.no,Federal agency,Universitetet I Oslo,Oslo,Oslo,Oslo,Norway,971035854,6100 - Stats- og trygdeforvaltningen
fugleinfluensa.no,Federal agency,Mattilsynet,Brumunddal,Oslo,Oslo,Norway,985399077,6100 - Stats- og trygdeforvaltningen
fuglekamera.no,Federal agency,Fylkesmannen I Vestfold,Tønsberg,Vestfold,Tønsberg,Norway,974762501,6100 - Stats- og trygdeforvaltningen
funmat.no,Federal agency,Universitetet I Oslo,Oslo,Oslo,Oslo,Norway,971035854,6100 - Stats- og trygdeforvaltningen
fusarium.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
futurebook.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
futurenorth.no,Federal agency,Arkitektur og Designhøgskolen I Oslo Aho,Oslo,Oslo,Oslo,Norway,971526378,6100 - Stats- og trygdeforvaltningen
