ORGNR,DOMAIN NAME,DNSSEC
8.71034222E8,ekvalitet.no,Usignert
8.71402272E8,tromsdalenkirke.no,Usignert
8.71402272E8,ishavskatedralen.no,Usignert
8.71492522E8,oi.no,Signert
8.71525552E8,pilegrimoslo.no,Usignert
8.71525552E8,oslodomkirkesguttekor.no,Signert
8.71525552E8,domkirken.no,Usignert
8.71527962E8,trefoldighetskirken.no,Usignert
8.71527962E8,trefoldighet.no,Signert
8.71527962E8,feriekolonien.no,Signert
8.72417842E8,xn--bedregjennomfring-d1b.no,Usignert
8.72417842E8,ungkondolanse.no,Usignert
8.72417842E8,forskningsbarometeret.no,Usignert
8.72417842E8,samfunnskontrakten.no,Usignert
8.72417842E8,vitenskapsaret.no,Usignert
8.72417842E8,forskningsbarometer.no,Usignert
8.72417842E8,nb-ecec.no,Usignert
8.72417842E8,xn--voksenopplring-9ib.no,Usignert
8.72417842E8,unesco.no,Usignert
8.72417842E8,skule.no,Signert
8.72417842E8,lunddolasskuvlalavka.no,Usignert
8.72417842E8,xn--lrerikt-mxa.no,Usignert
8.72417842E8,larerikt.no,Usignert
8.72417842E8,kvalitetsreformen.no,Usignert
8.72417842E8,kunnskapsdepartementet.no,Usignert
8.72417842E8,kunnskapsloeftet.no,Usignert
8.72417842E8,kondolanse.no,Usignert
8.72417842E8,kompetanseberetningen.no,Usignert
8.72417842E8,kddep.no,Usignert
8.72417842E8,gnistweb.no,Usignert
8.72417842E8,fug.no,Usignert
8.72417842E8,foreldrenettet.no,Usignert
8.72417842E8,dennaturlegeskolesekken.no,Usignert
8.72417842E8,dennaturligeskolesekken.no,Usignert
8.72417842E8,bologna-bergen2005.no,Usignert
8.72417982E8,heroy-kommune.no,Signert
8.72417982E8,xn--hery-kommune-xjb.no,Signert
8.72417982E8,iheroy.no,Signert
8.72417982E8,heroykommune.no,Usignert
8.72417982E8,heroydagan.no,Signert
8.72417982E8,heroyfjerdingen.no,Signert
8.72417982E8,xn--heryfjerdingen-sqb.no,Signert
8.72418032E8,nordhelgeland.no,Signert
8.72418032E8,kinoteatret.no,Signert
8.72418032E8,ranakino.no,Signert
8.72418032E8,nytorget.no,Signert
8.72418032E8,unghus.no,Signert
8.72418032E8,rana-grunnskole.no,Usignert
8.72418032E8,polarsirkelportalen.no,Usignert
8.72418032E8,bakeribygget.no,Signert
8.74247502E8,lydo.no,Usignert
8.74247502E8,sso-underground.no,Signert
8.74247502E8,ssounderground.no,Signert
8.74247502E8,sso-suite.no,Signert
8.74247502E8,sso-talentjakten.no,Signert
8.74247502E8,sso.no,Usignert
8.74411132E8,kystmuseet.no,Signert
8.74411132E8,hitraturist.no,Signert
8.74411132E8,costalmuseum.no,Signert
8.74761192E8,justernett.no,Signert
8.74761192E8,norwegianaccreditation.no,Usignert
8.74761192E8,norskakkreditering.no,Usignert
8.74761192E8,norakk.no,Usignert
8.74761192E8,justervesenet.no,Signert
8.74761192E8,akkreditert.no,Usignert
8.74761222E8,hefakonferansen.no,Signert
8.74761222E8,ntes.no,Usignert
8.74761222E8,bhtportalen.no,Signert
8.74761222E8,stamiweber.no,Usignert
8.74761222E8,stami.no,Usignert
8.74761222E8,landskonferansen.no,Signert
8.74761222E8,helsefremmendearbeidsplasser.no,Signert
8.74761222E8,helsefremmendearbeid.no,Usignert
8.74761222E8,hefa.no,Signert
8.74761222E8,friskfaktorer.no,Usignert
8.74761222E8,xn--arbeidsmiljovervking-c0b62b.no,Signert
8.74761222E8,arbeidshelsen.no,Signert
8.74761532E8,okoepost.no,Signert
8.74761532E8,okokrim.no,Signert
8.74761532E8,miljokrim.no,Signert
8.74761532E8,xn--miljkrim-84a.no,Signert
8.74761532E8,xn--kokrim-9xa.no,Signert
8.74762822E8,fmaa.no,Signert
8.74778532E8,lindesneslosen.no,Signert
8.74778532E8,mandalvs.no,Signert
8.74778532E8,vagsbygd.vgs.no,Signert
8.74778532E8,regionplanagder.no,Signert
8.74778532E8,regionagder.no,Signert
8.74778532E8,mandal.vgs.no,Signert
8.74778532E8,lister.vgs.no,Signert
8.74778532E8,kvadraturen.vgs.no,Signert
8.74778532E8,kts.va.no,Signert
8.74778532E8,kkg.vgs.no,Signert
8.74778532E8,fagskolen.kristiansand.no,Signert
8.74778532E8,2ikt.no,Signert
8.74778532E8,dialekteksperten.no,Signert
8.74778532E8,bibliotek24.no,Signert
8.74778532E8,agder-fk.no,Signert
8.74778532E8,agderfylkeskommune.no,Signert
8.74778702E8,amaldhus.no,Signert
8.74778702E8,frivillig-frogner.no,Usignert
8.74778702E8,oscar-lms.no,Signert
8.74778702E8,sisterhood.no,Signert
8.74778702E8,cafeen.no,Signert
8.74778842E8,stovnerrockefabrikk.no,Usignert
8.74778842E8,stovnerrockeklubb.no,Signert
8.74778842E8,stovnersentrum.no,Signert
8.74778842E8,rommenscene.no,Usignert
8.74778842E8,fossumaktivitetshus.no,Signert
8.74780782E8,ensjo3d.no,Signert
8.74780782E8,trondbro.no,Usignert
8.74780782E8,schouskulturbryggeri.no,Signert
8.74780782E8,levendeoslo.no,Signert
8.74783242E8,fellesressursregister.no,Usignert
8.74783242E8,kystver.no,Usignert
8.74783242E8,polarpulse.no,Usignert
8.74783242E8,singlewindow-norway.no,Signert
8.74783242E8,ssn-norway.no,Signert
8.74783242E8,maritime-sw.no,Signert
8.74783242E8,singlewindow.no,Signert
8.74783242E8,havbase.no,Usignert
8.74783242E8,renharstadhavn.no,Usignert
8.74783242E8,trafikksentral.no,Signert
8.74783242E8,navigasjonsvarsel.no,Signert
8.74783242E8,polarpuls.no,Usignert
8.74783242E8,xn--lesundkonferansen-7qb.no,Usignert
8.74783242E8,kystinfo.no,Usignert
8.74783242E8,kystdirektoratet.no,Usignert
8.74783242E8,kystverket.no,Usignert
8.74783242E8,kystglimt.no,Usignert
8.74783242E8,e-nav.no,Signert
8.74783242E8,barentswatch.no,Signert
8.74783242E8,alesundkonferansen.no,Usignert
8.74783242E8,afterm.no,Usignert
8.74789542E8,forskningsdagenebergen.no,Usignert
8.74789542E8,skeivtarkiv.no,Usignert
8.74789542E8,project-north.no,Usignert
8.74789542E8,virksommeord.no,Usignert
8.74789542E8,paahoyden.no,Usignert
8.74789542E8,pahoyden.no,Usignert
8.74789542E8,xn--phoyden-exa.no,Usignert
8.74789542E8,xn--pahyden-s1a.no,Usignert
8.74789542E8,xn--paahyden-84a.no,Usignert
8.74789542E8,merchantsandmissionaries.no,Usignert
8.74789542E8,slrc.no,Usignert
8.74789542E8,ice2ice.no,Usignert
8.74789542E8,havbyenbergen.no,Usignert
8.74789542E8,marinecitybergen.no,Usignert
8.74789542E8,dcod.no,Signert
8.74789542E8,epocasa.no,Usignert
8.74789542E8,greenice.no,Usignert
8.74789542E8,christiekonferansen.no,Usignert
8.74789542E8,norbis.no,Usignert
8.74789542E8,akvamedisin.no,Signert
8.74789542E8,bcdc.no,Usignert
8.74789542E8,fme-geos.no,Usignert
8.74789542E8,beccle.no,Signert
8.74789542E8,studentbergen.no,Usignert
8.74789542E8,xn--skolebesk-s8a.no,Usignert
8.74789542E8,skolebesok.no,Usignert
8.74789542E8,havoghelse.no,Signert
8.74789542E8,studieorientering.no,Usignert
8.74789542E8,gustavbrosing.no,Usignert
8.74789542E8,cvdnor.no,Usignert
8.74789542E8,snacs.no,Usignert
8.74789542E8,dypmarin.no,Signert
8.74789542E8,deepmarine.no,Signert
8.74789542E8,karib.no,Signert
8.74789542E8,humangap.no,Signert
8.74789542E8,gene-annotation.no,Signert
8.74789542E8,geneannotation.no,Signert
8.74789542E8,godlege.no,Signert
8.74789542E8,value-isobars.no,Usignert
8.74789542E8,utviklingsforskning.no,Usignert
8.74789542E8,univisjon.no,Usignert
8.74789542E8,uib.no,Usignert
8.74789542E8,teknovest.no,Usignert
8.74789542E8,bioceed.no,Signert
8.74789542E8,socrates.no,Usignert
8.74789542E8,skjelv.no,Signert
8.74789542E8,seismologi.no,Signert
8.74789542E8,protevs.no,Usignert
8.74789542E8,neonnet.no,Usignert
8.74789542E8,moodleforum.no,Usignert
8.74789542E8,meltzerfondet.no,Usignert
8.74789542E8,marinforskning.no,Usignert
8.74789542E8,ludvigholberg.no,Usignert
8.74789542E8,holbergprisen.no,Usignert
8.74789542E8,holbergprize.no,Usignert
8.74789542E8,holberg-prisen.no,Usignert
8.74789542E8,holbergsskrifter.no,Usignert
8.74789542E8,havbruksuniversitetet.no,Usignert
8.74789542E8,grind.no,Usignert
8.74789542E8,gades.no,Usignert
8.74789542E8,forskningsdata.no,Usignert
8.74789542E8,biomaterial.no,Usignert
8.74789542E8,bergensbilder.no,Usignert
8.74789542E8,bergenmuseum.no,Usignert
8.75498592E8,kunsthallgrenland.no,Signert
8.76487772E8,ddkf.no,Signert
8.76487772E8,drammendrift.no,Signert
8.76662132E8,vnkvaldres.no,Usignert
8.76662132E8,stamvegutvalget.no,Usignert
8.76662132E8,flyvaldres.no,Usignert
8.76662132E8,valdres2020.no,Usignert
8.76662132E8,valdresfriluftsrad.no,Signert
8.76662132E8,valdres.no,Signert
8.76662272E8,aalkino.no,Signert
8.76820102E8,forglemmegeifilm.no,Signert
8.76820102E8,brannsikkersommer.no,Signert
8.76820102E8,risikoapp.no,Usignert
8.76820102E8,utsattegrupper.no,Signert
8.76820102E8,2av3.no,Signert
8.76820102E8,feipipe.no,Signert
8.76820102E8,usar.no,Signert
8.76820102E8,oslobrannvesen.no,Usignert
8.76820102E8,obre.no,Signert
8.76820102E8,obmk.no,Usignert
8.76820102E8,lkks.no,Usignert
8.76820102E8,eis.oslo.no,Signert
8.76820102E8,brannmuseet.no,Usignert
8.76820102E8,agent110.no,Usignert
8.76985632E8,gamleglemmen.no,Signert
8.76985802E8,marker-prestegjeld.no,Usignert
8.76986132E8,siggerudkirke.no,Signert
8.76986132E8,kirkeklubben.no,Signert
8.76986302E8,sofiemyrkammerkor.no,Signert
8.76987252E8,sinsenkirke.no,Signert
8.76987392E8,maridalenmenighet.no,Usignert
8.76987562E8,holmliakirke.no,Signert
8.76987562E8,hobakluzz.no,Signert
8.76988992E8,konfirmantleiren.no,Usignert
8.76988992E8,kirken.oyer.no,Usignert
8.76989662E8,bragerneskirke.no,Signert
8.76989662E8,bragerneskirkesguttekor.no,Usignert
8.76990172E8,eikermusikkfestival.no,Signert
8.76990652E8,vesterbarn.no,Usignert
8.76990822E8,genesis-sande.no,Usignert
8.76991012E8,korskolen.no,Usignert
8.76991012E8,kirken.notteroy.no,Usignert
8.76991152E8,lillefotbarnehage.no,Signert
8.76991152E8,kortrapp.no,Signert
8.76991152E8,gulsetkirke.no,Signert
8.76991152E8,gulsetmenighet.no,Signert
8.76991152E8,glavox.no,Usignert
8.76991152E8,celeweb.no,Signert
8.76991292E8,heddal-stavkyrkje.no,Signert
8.76991292E8,heddalstavkyrkje.no,Signert
8.76991292E8,heddalstavkirke.no,Signert
8.76991632E8,tinnkirken.no,Usignert
8.76991632E8,kirken.tinn.no,Usignert
8.76992582E8,randesund.no,Usignert
8.76992582E8,rabakoret.no,Signert
8.76992582E8,raba.no,Signert
8.76992612E8,voiemenighet.no,Signert
8.76992612E8,tveitmenighet.no,Usignert
8.76993082E8,levelsamliv.no,Signert
8.76993082E8,level-samliv.no,Signert
8.76993392E8,krosshaug-menighet.no,Signert
8.76993562E8,borekyrkje.no,Signert
8.76994062E8,kopervik-kirke.no,Signert
8.76994062E8,xn--vedavgenkirke-tfb.no,Signert
8.76994062E8,vedavaagenkirke.no,Signert
8.76994062E8,vedavagenkirke.no,Signert
8.76994062E8,veakirke.no,Signert
8.76994062E8,torvastadkirke.no,Signert
8.76994062E8,olavskirken.no,Signert
8.76994062E8,norheimkirke.no,Signert
8.76994062E8,kopervikkirke.no,Signert
8.76994062E8,karmoykirken.no,Signert
8.76994062E8,xn--karmykirken-jgb.no,Signert
8.76994062E8,ferkingstadkirke.no,Signert
8.76994062E8,falneskirke.no,Signert
8.76994062E8,avaldsneskirke.no,Signert
8.76996782E8,kyrkja.stryn.no,Usignert
8.76997762E8,kirkeniaveroy.no,Usignert
8.76998912E8,kirken.melhus.no,Usignert
8.76999102E8,kirkearkivet.no,Signert
8.76999102E8,trolll.no,Signert
8.76999102E8,musisk.no,Signert
8.77000672E8,fmkirken.no,Signert
8.77001032E8,harstadkirke.no,Signert
8.77001512E8,nordreisasokn.no,Signert
8.79554802E8,nor-finance.no,Usignert
8.79554802E8,veiledningskontoret.no,Usignert
8.79554802E8,portalsor.no,Usignert
8.79554802E8,norfund.no,Usignert
8.80782622E8,mtmu.no,Usignert
8.81143712E8,petroadhoc.no,Usignert
8.81143712E8,nsia.no,Usignert
8.81143712E8,transportsikkerhet.no,Usignert
8.81143712E8,statenshavarikommisjon.no,Signert
8.81143712E8,sht.no,Usignert
8.81143712E8,havarikommisjonen.no,Usignert
8.81143712E8,aibn.no,Usignert
8.83658752E8,registerkonferansen.no,Usignert
8.83658752E8,rvtsnord.no,Usignert
8.83658752E8,helseanalyser.no,Usignert
8.83658752E8,spedbarnsregisteret.no,Signert
8.83658752E8,skde.no,Usignert
8.83658752E8,rehabnord.no,Usignert
8.83658752E8,registre.no,Signert
8.83658752E8,pasientinformasjon.no,Usignert
8.83658752E8,medisinskregister.no,Signert
8.83658752E8,medisinskekvalitetsregistre.no,Signert
8.83658752E8,kvalitetsregistre.no,Usignert
8.83658752E8,hjerne.no,Usignert
8.83658752E8,helse-nord.no,Usignert
8.83658752E8,helsenord.no,Usignert
8.83658752E8,dovblindhet.no,Usignert
8.83971752E8,lockedin.no,Signert
8.83971752E8,locked-in.no,Signert
8.83971752E8,nac2015.no,Signert
8.83971752E8,sunnaas.no,Usignert
8.83971752E8,rehabinfo.no,Usignert
8.83971752E8,hjerneskade.no,Usignert
8.83971752E8,finnrehab.no,Usignert
8.83971752E8,finnrehabilitering.no,Usignert
8.83974832E8,norkar.no,Usignert
8.83974832E8,norskhjerneslagregister.no,Usignert
8.83974832E8,nokbil.no,Usignert
8.83974832E8,rvtsmidt.no,Signert
8.83974832E8,tilrettelagtdialog.no,Signert
8.83974832E8,norscir.no,Usignert
8.83974832E8,noscos2015.no,Usignert
8.83974832E8,fertilitetsseksjonen.no,Signert
8.83974832E8,traumeklinikken.no,Signert
8.83974832E8,brosetchecklist.no,Signert
8.83974832E8,brosetscale.no,Signert
8.83974832E8,violenceprevention.no,Signert
8.83974832E8,riskassessment.no,Signert
8.83974832E8,bvchecklist.no,Signert
8.83974832E8,violenceprediction.no,Signert
8.83974832E8,normit.no,Signert
8.83974832E8,nordicforensic.no,Signert
8.83974832E8,bordets-gleder.no,Signert
8.83974832E8,norcrin.no,Signert
8.83974832E8,stolavs.no,Usignert
8.83974832E8,stolav.no,Usignert
8.83974832E8,stoh.no,Usignert
8.83974832E8,snurra.no,Signert
8.83974832E8,sikkerhetsseminaret.no,Signert
8.83974832E8,nsfm.no,Signert
8.83974832E8,houpe.no,Signert
8.83974832E8,hjerteinfarktregisteret.no,Usignert
8.83974832E8,hjerteklinikken.no,Usignert
8.83974832E8,sife.no,Signert
8.83974832E8,e-konsultasjon.no,Usignert
8.83974832E8,driftsservice.no,Usignert
8.83974832E8,113-midtnorge.no,Usignert
8.83974832E8,dognbehandlingsnettverket.no,Signert
8.83974832E8,xn--brset-wua.no,Usignert
8.83974832E8,broset.no,Signert
8.83974832E8,bhjm.no,Signert
8.83974832E8,behandlingshjelpemidler.no,Signert
8.83974832E8,affu.no,Signert
8.85019552E8,giv.no,Usignert
8.85803342E8,vikenkystkultur.no,Usignert
8.85803342E8,fredrikstad.museum.no,Usignert
8.85803342E8,fi17.no,Usignert
8.86028482E8,spacecenter.no,Signert
8.86028482E8,spacecentre.no,Signert
8.86028482E8,satellittdata.no,Signert
8.86028482E8,romsenteret.no,Signert
8.86028482E8,romsenter.no,Signert
8.86028482E8,romporten.no,Usignert
8.86028482E8,norskromvesen.no,Signert
8.86028482E8,norskromsenter.no,Signert
8.86884702E8,rogbr.no,Usignert
8.86884702E8,rogbor.no,Usignert
8.86884702E8,rbor.no,Usignert
8.86884702E8,tunnelsikkerhet.no,Usignert
8.86884702E8,tunellsikkerhet.no,Usignert
8.86884702E8,sasiro.no,Usignert
8.86884702E8,brennbart.no,Usignert
8.86884702E8,brannsr.no,Usignert
8.87013322E8,vefik.no,Usignert
8.87013322E8,iksvefik.no,Usignert
8.87052832E8,rogaland-revisjon.no,Signert
8.89117192E8,sksiks.no,Signert
8.89640782E8,nyuforetrygd.no,Usignert
8.89640782E8,xn--nyufretrygd-jgb.no,Usignert
8.89640782E8,jobbforhelsa.no,Usignert
8.89640782E8,dinpensjonlighet.no,Signert
8.89640782E8,pensjonlighet.no,Signert
8.89640782E8,devillo.no,Usignert
8.89640782E8,navlab.no,Usignert
8.89640782E8,navlabs.no,Usignert
8.89640782E8,workinnorway.no,Usignert
8.89640782E8,trygdeetaten.no,Usignert
8.89640782E8,seniorraad.no,Usignert
8.89640782E8,nav.no,Usignert
8.89640782E8,oera.no,Usignert
8.89640782E8,hjelpemiddeldatabasen.no,Usignert
8.89640782E8,deterdinpensjon.no,Usignert
8.89640782E8,adeo.no,Usignert
8.92110972E8,nrvnra.no,Usignert
8.92110972E8,nrva.no,Usignert
8.92110972E8,nranrv.no,Usignert
8.92211442E8,creativeeurope.no,Signert
8.92211442E8,kreativteuropa.no,Signert
8.92211442E8,filmbib.no,Signert
8.92211442E8,eurodok.no,Usignert
8.92211442E8,filmsentralen.no,Signert
8.92211442E8,filmcafeen.no,Signert
8.92211442E8,norwegianshorts.no,Signert
8.92211442E8,norwegiandocs.no,Signert
8.92211442E8,filmcentralen.no,Signert
8.92211442E8,barnascinematek.no,Signert
8.92211442E8,torsdagsfilmen.no,Signert
8.92211442E8,filmkafeen.no,Signert
8.92211442E8,norwegianfilms.no,Signert
8.92211442E8,norskfilmfond.no,Usignert
8.92211442E8,nfi.no,Usignert
8.92211442E8,mediadesk.no,Usignert
8.92211442E8,filminstituttet.no,Usignert
8.92211442E8,filmbutikken.no,Signert
8.92211442E8,filmbransjen.no,Usignert
8.92211442E8,filmfond.no,Usignert
8.92211442E8,filmfondet.no,Usignert
8.92211442E8,filmmuseet.no,Signert
8.92211442E8,eudelegasjonen.no,Usignert
8.92211442E8,digitaltfilmarkiv.no,Signert
8.92211442E8,cinematekene.no,Signert
8.92211442E8,cinemateket.no,Signert
8.93276882E8,xn--knes-poa.no,Usignert
8.93276882E8,aknes.no,Usignert
8.93300732E8,svalbardkirke.no,Signert
8.94166762E8,sthh.no,Signert
8.94166762E8,sthalvardshospital.no,Signert
8.94166762E8,sankthalvardshospitalet.no,Signert
8.94166762E8,sankthalvardssykehus.no,Signert
8.94166762E8,sangthalvardshospital.no,Signert
8.94166762E8,sankthalvardshospital.no,Signert
8.94166762E8,sths.no,Signert
8.94166762E8,sankthalvardhospital.no,Signert
8.94166762E8,sankt-halvards-hospital.no,Signert
8.94166762E8,nyttvestrevikensykehus.no,Signert
8.94166762E8,nyttsykehusivestreviken.no,Signert
8.94166762E8,sankthallvardssykehus.no,Signert
8.94166762E8,sankthallvardshospital.no,Signert
8.94166762E8,changeday.no,Signert
8.94166762E8,xn--brum-sykehus-6cb.no,Signert
8.94166762E8,baerumsykehus.no,Signert
8.94166762E8,vestre-viken-hf.no,Signert
8.94166762E8,nytt-sykehus-i-drammen.no,Signert
8.94166762E8,hallingdal-sjukestugu.no,Signert
8.94166762E8,lier-sykehus.no,Signert
8.94166762E8,xn--brumsykehus-98a.no,Signert
8.94166762E8,ringerikesykehus.no,Signert
8.94166762E8,nyttsykehusidrammen.no,Signert
8.94166762E8,sykehusetbuskerud.no,Signert
8.94166762E8,liersykehus.no,Signert
8.94166762E8,baerum-sykehus.no,Signert
8.94166762E8,drammen-sykehus.no,Signert
8.94166762E8,hallingdalsjukestugu.no,Signert
8.94166762E8,blakstadsykehus.no,Signert
8.94166762E8,vestre-vikenhf.no,Usignert
8.94166762E8,kongsberg-sykehus.no,Usignert
8.94166762E8,kongsbergsykehus.no,Usignert
8.94166762E8,vv-hf.no,Usignert
8.94166762E8,vipweb.no,Usignert
8.94166762E8,vestreviken.no,Usignert
8.94166762E8,vestre-viken.no,Usignert
8.94166762E8,vestvikenhf.no,Usignert
8.94166762E8,vestrevikenhf.no,Usignert
8.94166762E8,sykehuset-buskerud.no,Usignert
8.94166762E8,sb-hf.no,Usignert
8.94166762E8,sabhf.no,Usignert
8.94166762E8,sab-hf.no,Usignert
8.94166762E8,rshf.no,Usignert
8.94166762E8,ringerike-sykehus.no,Usignert
8.94166762E8,idri.no,Signert
8.94166762E8,hjerteskolen.no,Usignert
8.94166762E8,helseekspressen.no,Usignert
8.94166762E8,buskerud-sentralsykehus.no,Usignert
8.94166762E8,amkbuskerud.no,Usignert
8.94922672E8,drammensteater.no,Signert
8.95479322E8,aekf.no,Signert
8.96312642E8,smbht.no,Usignert
8.99163222E8,nordmorekrisesenter.no,Usignert
9.11671417E8,xn--nrtnok-pua.no,Signert
9.11671417E8,indreostfold.no,Signert
9.11671417E8,xn--indrestfold-kgb.no,Signert
9.11671417E8,enannenvei.no,Signert
9.11770709E8,vitensenteret-hbv.no,Signert
9.11770709E8,selise.no,Signert
9.11770709E8,lean-ledelse.no,Signert
9.11770709E8,velferdsteknologi-hbv.no,Signert
9.11770709E8,lean-helse.no,Signert
9.11770709E8,hbtv.no,Signert
9.11770709E8,hibtv.no,Signert
9.11770709E8,ubtv.no,Signert
9.11770709E8,uibtv.no,Signert
9.11770709E8,buve.no,Signert
9.11770709E8,autonomus.no,Signert
9.11770709E8,bliproff.no,Signert
9.11770709E8,hoftami.no,Signert
9.11770709E8,optikkogsyn.no,Signert
9.11770709E8,hisn.no,Signert
9.11770709E8,hbvprint.no,Usignert
9.11770709E8,noks2.no,Signert
9.11770709E8,itels.no,Signert
9.11770709E8,recoveryverksteder.no,Signert
9.11770709E8,uison.no,Signert
9.11770709E8,sorosthoyskole.no,Signert
9.11770709E8,sorostnorge.no,Signert
9.11770709E8,sorostuniversitet.no,Signert
9.11770709E8,xn--universitetet-srst-u4bb.no,Signert
9.11770709E8,xn--srostnorge-0cb.no,Signert
9.11770709E8,sorosthogskole.no,Signert
9.11770709E8,universitetet-sorost.no,Signert
9.11770709E8,xn--srst-grab.no,Signert
9.11770709E8,sor-ost.no,Signert
9.11770709E8,xn--sr-st-vuac.no,Signert
9.11770709E8,dronesonen.no,Signert
9.11770709E8,hion.no,Signert
9.11770709E8,oslofjordhogskole.no,Signert
9.11770709E8,ibsenuniversitet.no,Signert
9.11770709E8,skagerakhogskole.no,Signert
9.11770709E8,vikenuniversitet.no,Signert
9.11770709E8,hison.no,Signert
9.11770709E8,fjorduniversitet.no,Signert
9.11770709E8,ibsenhogskole.no,Signert
9.11770709E8,tinduniversitet.no,Signert
9.11770709E8,uion.no,Signert
9.11770709E8,uson.no,Signert
9.11770709E8,oslofjorduniversitet.no,Signert
9.11770709E8,fjordhoyskole.no,Signert
9.11770709E8,skagerakuniversitet.no,Signert
9.11770709E8,tindhogskole.no,Signert
9.11770709E8,synsklinikken.no,Signert
9.11770709E8,markom2020.no,Signert
9.11770709E8,iteps.no,Usignert
9.11770709E8,nceindependentliving.no,Signert
9.11770709E8,ncehelseinnovasjon.no,Signert
9.11770709E8,viht.no,Signert
9.11770709E8,hibvlab.no,Usignert
9.11770709E8,supplieracademy.no,Signert
9.11770709E8,comhome.no,Signert
9.11770709E8,dinvisjon.no,Signert
9.11770709E8,sonu.no,Signert
9.11770709E8,synsforsk.no,Signert
9.11770709E8,learningtofly.no,Signert
9.11770709E8,hivb.no,Signert
9.11770709E8,hibv.no,Usignert
9.11770709E8,nasjonaltvitensenter.no,Signert
9.11770709E8,helseogteknologi.no,Signert
9.11770709E8,vinnipad.no,Signert
9.11770709E8,vikenhogskole.no,Signert
9.11770709E8,reisepol.no,Usignert
9.11770709E8,hibuhive.no,Signert
9.11770709E8,hivehibu.no,Signert
9.11770709E8,vuc.no,Usignert
9.11770709E8,vri-vestfold.no,Signert
9.11770709E8,visuellkommunikasjon.no,Signert
9.11770709E8,vestfolduniversitycollege.no,Usignert
9.11770709E8,usn.no,Usignert
9.11770709E8,teknologi.no,Signert
9.11770709E8,talentene.no,Signert
9.11770709E8,studentinkubator.no,Signert
9.11770709E8,parlament.no,Signert
9.11770709E8,kommuniser.no,Signert
9.11770709E8,idegrandprix.no,Signert
9.11770709E8,hve.no,Usignert
9.11770709E8,hive.no,Usignert
9.11770709E8,hibu.no,Usignert
